spark.executor.cores,spark.executor.memory,spark.executor.instances,hibench.default.map.parallelism,spark.memory.offHeap.enabled,MB.spark.memory.offHeap.size,spark.memory.fraction,spark.memory.storageFraction,Size.spark.shuffle.file.buffer,spark.speculation,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,MB.spark.broadcast.blockSize,spark.io.compression.codec,Size.spark.io.compression.3.blockSize,Size.spark.io.compression.1.blockSize,spark.kryo.referenceTracking,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,Time.spark.network.timeout,Time.spark.locality.wait,spark.shuffle.compress,spark.shuffle.spill.compress,spark.broadcast.compress,spark.rdd.compress,spark.serializerss,exec_time,App,App_id,input_size
8,27,17,23,FALSE,574,0.58984375,0.94921875,44,FALSE,89,557,404,3.65625,0.8828125,4,lz4,28,111,TRUE,1196,44,362,1380468,7,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,5168619,bayes,application_1561709975500_5053,bigdata_3
14,8,37,44,TRUE,79,0.83984375,0.69921875,107,TRUE,26,107,899,1.65625,0.3828125,67,lzf,91,48,FALSE,1964,107,137,1330468,2,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,5562462,bayes,application_1561709975500_5348,bigdata_3
4,37,27,33,FALSE,327,0.96484375,0.82421875,75,TRUE,58,782,651,2.65625,0.6328125,99,lz4,123,79,TRUE,1580,75,475,1355468,9,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,11542331,bayes,application_1561709975500_5640,bigdata_3
11,18,47,12,TRUE,822,0.71484375,0.57421875,12,FALSE,121,332,156,4.65625,0.1328125,36,snappy,60,16,FALSE,812,12,250,1305468,4,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,4204422,bayes,application_1561709975500_6226,bigdata_3
3,32,12,39,FALSE,203,0.90234375,0.51171875,60,TRUE,10,219,280,4.15625,0.5078125,52,snappy,107,32,FALSE,1772,28,81,1392968,8,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,11075895,bayes,application_1561709975500_6503,bigdata_3
9,13,32,18,TRUE,698,0.65234375,0.76171875,123,FALSE,73,669,775,2.15625,0.0078125,115,lz4,44,95,TRUE,1004,91,306,1342968,3,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,3958704,bayes,application_1561709975500_6936,bigdata_3
6,42,22,28,FALSE,945,0.52734375,0.63671875,91,FALSE,105,444,528,1.15625,0.7578125,83,snappy,12,64,FALSE,620,123,194,1367968,5,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,6732476,bayes,application_1561709975500_7101,bigdata_3
13,23,42,49,TRUE,450,0.77734375,0.88671875,28,TRUE,42,894,33,3.15625,0.2578125,20,lzf,75,127,TRUE,1388,60,419,1317968,1,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,5048858,bayes,application_1561709975500_7482,bigdata_3
5,6,10,20,FALSE,265,0.93359375,0.60546875,115,FALSE,65,725,466,3.90625,0.9453125,28,snappy,83,119,FALSE,716,115,166,1349218,2,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,5788739,bayes,application_1561709975500_7740,bigdata_3
12,25,30,41,TRUE,760,0.68359375,0.85546875,52,TRUE,2,275,961,1.90625,0.4453125,91,lz4,20,56,TRUE,1484,52,391,1399218,6,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,4262768,bayes,application_1561709975500_8014,bigdata_3
8,15,20,31,FALSE,512,0.55859375,0.73046875,20,TRUE,34,950,713,2.90625,0.6953125,123,lzf,52,87,FALSE,1868,20,53,1324218,4,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4298700,bayes,application_1561709975500_8188,bigdata_3
15,34,40,10,TRUE,17,0.80859375,0.98046875,83,FALSE,97,500,218,4.90625,0.1953125,60,lz4,115,24,TRUE,1100,83,278,1374218,8,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,6264348,bayes,application_1561709975500_8367,bigdata_3
7,11,15,36,FALSE,883,0.62109375,0.91796875,99,TRUE,18,163,342,4.40625,0.5703125,44,lzf,36,8,TRUE,1292,67,447,1336718,5,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4202528,bayes,application_1561709975500_8626,bigdata_3
13,30,35,15,TRUE,388,0.87109375,0.66796875,36,FALSE,81,613,837,2.40625,0.0703125,107,snappy,99,71,FALSE,524,4,222,1386718,9,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,7475838,bayes,application_1561709975500_8775,bigdata_3
4,20,25,26,FALSE,141,0.99609375,0.79296875,4,FALSE,113,388,590,1.40625,0.8203125,75,lz4,67,40,TRUE,908,36,334,1311718,3,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,7727041,bayes,application_1561709975500_9123,bigdata_3
10,39,45,47,TRUE,636,0.74609375,0.54296875,67,TRUE,50,838,95,3.40625,0.3203125,12,lzf,4,103,FALSE,1676,99,109,1361718,7,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,5208051,bayes,application_1561709975500_9417,bigdata_3
4,14,46,16,FALSE,296,0.73046875,0.80859375,111,TRUE,85,360,930,4.78125,0.4140625,16,lzf,64,67,FALSE,1532,64,236,1364843,7,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,4789624,bayes,application_1561709975500_9623,bigdata_3
11,33,26,37,TRUE,791,0.98046875,0.55859375,48,FALSE,22,810,435,2.78125,0.9140625,79,snappy,127,4,TRUE,764,127,461,1314843,3,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,9782770,bayes,application_1561709975500_9878,bigdata_3
7,5,36,48,FALSE,543,0.85546875,0.93359375,16,FALSE,54,135,187,1.78125,0.1640625,111,lz4,95,99,FALSE,1148,95,123,1389843,5,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,5886280,bayes,application_1561709975500_1037,bigdata_3
14,24,16,27,TRUE,48,0.60546875,0.68359375,79,TRUE,117,585,682,3.78125,0.6640625,48,snappy,32,36,TRUE,1916,32,348,1339843,1,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,5164308,bayes,application_1561709975500_1069,bigdata_3
9,19,41,43,FALSE,914,0.79296875,0.74609375,127,FALSE,6,922,806,3.28125,0.0390625,64,snappy,79,52,TRUE,572,16,405,1352343,6,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,4836553,bayes,application_1561709975500_1092,bigdata_3
15,38,21,22,TRUE,419,0.54296875,0.99609375,64,TRUE,69,472,311,1.28125,0.5390625,127,lzf,16,115,FALSE,1340,79,180,1302343,2,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,4254038,bayes,application_1561971424466_0001,bigdata_3
6,10,31,11,FALSE,172,0.66796875,0.62109375,32,TRUE,101,697,64,2.28125,0.2890625,95,lzf,48,20,TRUE,1724,111,292,1377343,9,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,4698512,bayes,application_1561971424466_0180,bigdata_3
12,29,11,32,TRUE,667,0.91796875,0.87109375,95,FALSE,38,247,559,4.28125,0.7890625,32,lz4,111,83,FALSE,956,48,67,1327343,4,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,8065211,bayes,application_1561971424466_0372,bigdata_3
6,36,38,14,FALSE,605,0.76171875,0.65234375,56,TRUE,77,528,992,4.53125,0.4765625,24,lzf,119,91,TRUE,2012,103,320,1308593,5,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,7974504,bayes,application_1561971424466_0715,bigdata_3
13,17,18,35,TRUE,110,0.51171875,0.90234375,119,FALSE,14,978,497,2.53125,0.9765625,87,lz4,56,28,FALSE,1244,40,95,1358593,9,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,4613704,bayes,application_1561971424466_1069,bigdata_3
3,26,28,45,FALSE,358,0.63671875,0.52734375,87,FALSE,46,303,249,1.53125,0.2265625,119,snappy,24,123,TRUE,860,8,433,1333593,2,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,10984029,bayes,application_1561971424466_1278,bigdata_3
10,7,8,24,TRUE,853,0.88671875,0.77734375,24,TRUE,109,753,744,3.53125,0.7265625,56,lzf,87,60,FALSE,1628,71,208,1383593,7,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,7000183,bayes,application_1561971424466_1874,bigdata_3
5,40,43,40,FALSE,234,0.69921875,0.83984375,40,FALSE,30,866,868,3.03125,0.1015625,40,lz4,8,44,FALSE,1052,87,151,1321093,1,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,7973423,bayes,application_1561971424466_2275,bigdata_3
11,21,23,19,TRUE,729,0.94921875,0.58984375,103,TRUE,93,416,373,1.03125,0.6015625,103,lzf,71,107,TRUE,1820,24,376,1371093,6,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,5917919,bayes,application_1561971424466_2691,bigdata_3
8,31,33,8,FALSE,976,0.82421875,0.96484375,71,TRUE,125,641,126,2.03125,0.3515625,71,lz4,103,12,FALSE,1436,56,264,1346093,4,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,7706866,bayes,application_1561971424466_3059,bigdata_3
15,12,13,29,TRUE,481,0.57421875,0.71484375,8,FALSE,62,191,621,4.03125,0.8515625,8,snappy,40,75,TRUE,668,119,489,1396093,8,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,5971402,bayes,application_1561971424466_3454,bigdata_3
4,34,34,21,TRUE,713,0.64453125,0.78515625,10,FALSE,56,655,141,2.46875,0.9609375,6,snappy,65,62,TRUE,1940,62,102,1335156,6,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,9738477,bayes,application_1561971424466_3803,bigdata_3
11,15,14,42,FALSE,218,0.89453125,0.53515625,73,TRUE,119,205,636,4.46875,0.4609375,69,lz4,2,125,FALSE,1172,125,327,1385156,1,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,5925264,bayes,application_1561971424466_4308,bigdata_3
7,24,44,31,TRUE,466,0.76953125,0.91015625,105,TRUE,87,880,883,3.46875,0.7109375,101,snappy,34,30,TRUE,788,93,215,1310156,8,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4546290,bayes,application_1561971424466_4575,bigdata_3
14,5,24,10,FALSE,961,0.51953125,0.66015625,42,FALSE,24,430,388,1.46875,0.2109375,38,lzf,97,93,FALSE,1556,30,440,1360156,4,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,4982103,bayes,application_1561971424466_4779,bigdata_3
6,39,29,37,TRUE,95,0.83203125,0.72265625,26,TRUE,103,317,17,1.96875,0.5859375,54,lz4,50,77,FALSE,980,14,383,1347656,9,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,9592220,bayes,application_1561971424466_5011,bigdata_3
